id	en	id_text
479	We have provided on it sustenance for you, and for those you cannot provide	Dan Kami telah menjadikan untukmu di bumi keperluan-keperluan hidup, dan (Kami menciptakan pula) makhluk-makhluk yang kamu sekali-kali bukan pemberi rezeki kepadanya
480	"Tell them: ""God has given you instructions about them. You also read them in the Book concerning orphaned women (in your charge) to whom you deny their ordained rights and yet wish to take them in marriage, as well as in respect of helpless children, that you should be just in the matter of orphans"	"Katakanlah: ""Allah memberi fatwa kepadamu tentang mereka, dan apa yang dibacakan kepadamu dalam Al Quran (juga memfatwakan) tentang para wanita yatim yang kamu tidak memberikan kepada mereka apa yang ditetapkan untuk mereka, sedang kamu ingin mengawini mereka dan tentang anak-anak yang masih dipandang lemah. Dan (Allah menyuruh kamu) supaya kamu mengurus anak-anak yatim secara adil"
481	We have made you a temperate people that you act as witness over man, and the Prophet as witness over you	Dan demikian (pula) Kami telah menjadikan kamu (umat Islam), umat yang adil dan pilihan agar kamu menjadi saksi atas (perbuatan) manusia dan agar Rasul (Muhammad) menjadi saksi atas (perbuatan) kamu
482	You can only warn him who listens to the warning and fears Ar-Rahman secretly	Sesungguhnya kamu hanya memberi peringatan kepada orang-orang yang mau mengikuti peringatan dan yang takut kepada Tuhan Yang Maha Pemurah walaupun dia tidak melihatnya
483	So shall We raise the dead that you may think and reflect	Seperti itulah Kami membangkitkan orang-orang yang telah mati, mudah-mudahan kamu mengambil pelajaran
484	These are the verses of the Book and the perspicuous oration	Surat) ini adalah (sebagian dari) ayat-ayat Al-Kitab (yang sempurna), yaitu (ayat-ayat) Al Quran yang memberi penjelasan
485	The reward is for piety and fear of God	Dan akibat (yang baik) itu adalah bagi orang yang bertakwa
486	So turn aside from them and trust in God; and God is sufficient as protector	Allah menulis siasat yang mereka atur di malam hari itu, maka berpalinglah kamu dari mereka dan tawakallah kepada Allah. Cukuplah Allah menjadi Pelindung
487	It is for the Prophet to convey the message: God knows what you reveal and what you hide	Kewajiban rasul tidak lain hanyalah menyampaikan) kepadamu (dan Allah mengetahui apa yang kamu tampakkan) amal perbuatan yang kamu lahirkan (dan apa yang kamu sembunyikan) amal perbuatan yang kamu sembunyikan karena itu Allah membalas kamu
488	O you who believe, do not practice usury, charging doubled and redoubled (interest); but have fear of God: you may well attain your goal	Hai orang-orang yang beriman, janganlah kamu memakan riba dengan berlipat ganda) bacaannya ada yang memakai alif dan ada pula yang tidak, maksudnya ialah memberikan tambahan pada harta yang diutang yang ditangguhkan pembayarannya dari tempo yang telah ditetapkan (dan bertakwalah kamu kepada Allah) dengan menghindarinya (supaya kamu beroleh keberuntungan) atau hasil yang gemilang
489	Observe (your) devotional obligations and fear (God), for it is He before whom you will be gathered (in the end	dan agar) hendaknya (mendirikan salat dan bertakwa kepada-Nya) Yang Maha Tinggi (dan Dialah Tuhan yang kepada-Nyalah kamu akan dihimpunkan) dikumpulkan kelak di hari kiamat guna menjalani perhitungan amalnya
490	His is the judgement, and to Him will you be brought back in the end	Bagi-Nya-lah segala penentuan, dan hanya kepada-Nya-lah kamu dikembalikan
491	Had the decree of your Lord (delaying it) not been issued the matter would have been settled between them	Dan seandainya tidak ada ketetapan yang telah terdahulu dari Tuhanmu, niscaya telah ditetapkan hukuman di antara mereka
492	And why should I fear those you associate with Him when you fear not associating others with God for which He has sent down no sanction	Bagaimana aku takut kepada sembahan-sembahan yang kamu persekutukan (dengan Allah), padahal kamu tidak mempersekutukan Allah dengan sembahan-sembahan yang Allah sendiri tidak menurunkan hujjah kepadamu untuk mempersekutukan-Nya
493	So act in compliance with the laws of God; you may well be grateful	Karena itu bertakwalah kepada Allah, supaya kamu mensyukuri-Nya
494	How terrible are the words they utter! They speak nothing but lies	Alangkah buruknya kata-kata yang keluar dari mulut mereka; mereka tidak mengatakan (sesuatu) kecuali dusta
495	That He may straighten your affairs for you and forgive your sins; and he who obeys God and His Prophet will be successful	niscaya Allah memperbaiki bagimu amalan-amalanmu dan mengampuni bagimu dosa-dosamu. Dan barangsiapa mentaati Allah dan Rasul-Nya, maka sesungguhnya ia telah mendapat kemenangan yang besar
496	Remember, We parted the sea and saved you, and drowned the men of Pharaoh before your very eyes	Dan) ingatlah (ketika Kami pisah) Kami belah (demi karenamu) (lautan) sehingga kamu dapat masuk dan melintasinya ketika melarikan diri dari musuhmu (lalu Kami selamatkan kamu) dari bahaya tenggelam, (dan Kami tenggelamkan keluarga Firaun) beserta kaumnya (sedang kamu sendiri menyaksikan) hal itu, yaitu bertautnya lautan yang menyungkup mereka
497	Both of them raced to the door, and she (grabbed and) rent his shirt from behind. They met her lord outside the door	Dan keduanya berlomba-lomba menuju pintu dan wanita itu menarik baju gamis Yusuf dari belakang hingga koyak dan kedua-duanya mendapati suami wanita itu di muka pintu
498	The Hour will come without a doubt, and God will raise those who are dead	dan sesungguhnya hari kiamat itu pastilah datang, tak ada keraguan padanya; dan bahwasanya Allah membangkitkan semua orang di dalam kubur
499	We shall punish them whether We take you away	Sungguh, jika Kami mewafatkan kamu (sebelum kamu mencapai kemenangan) maka sesungguhnya Kami akan menyiksa mereka (di akhirat
500	"And when I inspired the disciples (through Jesus) to believe in Me and My apostle, they said: ""We believe, and You bear witness that we submit"	"Dan (ingatlah), ketika Aku ilhamkan kepada pengikut Isa yang setia: ""Berimanlah kamu kepada-Ku dan kepada rasul-Ku"". Mereka menjawab: Kami telah beriman dan saksikanlah (wahai rasul) bahwa sesungguhnya kami adalah orang-orang yang patuh (kepada seruanmu"
501	Man He created from a drop of semen; and still he becomes an open contender	Dia telah menciptakan manusia dari mani, tiba-tiba ia menjadi pembantah yang nyata
502	Those who barter the life of this world for the next should fight in the way of God	Maka hendaklah berperang di jalan Allah) demi untuk meninggikan agama-Nya (orang-orang yang membeli) artinya menukar (kehidupan dunia dengan akhirat
503	But God does not guide the people who are wilfully unjust	Dan Allah tidak memberikan petunjuk kepada orang-orang yang zalim
504	Will you kill yourself for grief of them if they do not believe in this presentation	Maka (apakah) barangkali kamu akan membunuh dirimu karena bersedih hati setelah mereka berpaling, sekiranya mereka tidak beriman kepada keterangan ini (Al-Quran
505	"O Zachariah, (it was) said, ""We give you good news of a son by name of John.' To none have We attributed the name before"	Hai Zakaria, sesungguhnya Kami memberi kabar gembira kepadamu akan (beroleh) seorang anak yang namanya Yahya, yang sebelumnya Kami belum pernah menciptakan orang yang serupa dengan dia
506	These are the three occasions of dishabille for you	Tidak ada dosa atasmu dan tidak (pula) atas mereka selain dari (tiga waktu) itu
507	"That day you will have no power to profit or harm each other; and We shall say to the sinners: ""Taste the punishment of Fire which you had denied"	"Maka pada hari ini sebahagian kamu tidak berkuasa (untuk memberikan) kemanfaatan dan tidak pula kemudharatan kepada sebahagian yang lain. Dan Kami katakan kepada orang-orang yang zalim: ""Rasakanlah olehmu azab neraka yang dahulunya kamu dustakan itu"
508	But in case you are ill or are travelling, or you have relieved yourself of nature's call, or cohabited with a woman, and cannot find water, then take wholesome dust and pass it over your face and hands: God is benign and forgiving	Ia manshub disebabkan menjadi hal dan dipakai baik buat tunggal maupun buat jamak (kecuali sekadar melewati jalan) artinya selagi musafir atau dalam perjalanan (hingga kamu mandi lebih dulu) barulah kamu boleh melakukan salat itu. Dikecualikannya musafir boleh melakukan salat itu ialah karena baginya ada hukum lain yang akan dibicarakan nanti
509	There was just one blast, and they were extinguished	Tidak ada siksaan atas mereka melainkan satu teriakan suara saja; maka tiba-tiba mereka semuanya mati
510	Who insist on being given full when they take from others	yaitu) orang-orang yang apabila menerima takaran dari orang lain mereka minta dipenuhi
511	"Noah said: ""O Lord, do not leave a single habitation of unbelievers on the earth"	"Nuh berkata: ""Ya Tuhanku, janganlah Engkau biarkan seorangpun di antara orang-orang kafir itu tinggal di atas bumi"
512	Then why did they not submit when Our punishment came upon them? But their hearts were hardened, and Satan made things they were doing look attractive to them	Maka mengapa mereka tidak memohon (kepada Allah) dengan tunduk merendahkan diri ketika datang siksaan Kami kepada mereka, bahkan hati mereka telah menjadi keras, dan syaitanpun menampakkan kepada mereka kebagusan apa yang selalu mereka kerjakan
513	"Tell them: ""My service and sacrifice, my life and my death, are all of them for God, the creator and Lord of all the worlds"	Katakanlah: sesungguhnya sembahyangku, ibadatku, hidupku dan matiku hanyalah untuk Allah, Tuhan semesta alam
514	Oh, how evil a burden they will carry	Ingatlah, amat buruklah dosa yang mereka pikul itu
515	ALIF LAM RA. This is a Book whose verses are indeclinable and distinct, which comes from One who is most wise and all-knowing	Alif laam raa, (inilah) suatu kitab yang ayat-ayatnya disusun dengan rapi serta dijelaskan secara terperinci, yang diturunkan dari sisi (Allah) Yang Maha Bijaksana lagi Maha Tahu
516	All those there are in the heavens and the earth turn to Him with solicitation, intent on His purpose all the time	Semua yang ada di langit dan bumi selalu meminta kepada-Nya. Setiap waktu Dia dalam kesibukan
517	"God has chosen him in preference to you, said the prophet ""and given him much more wisdom and prowess; and God gives authority to whomsoever He will: God is infinite and all-wise"	Dan Allah memberikan kerajaan-Nya kepada siapa yang dikehendaki-Nya) suatu pemberian yang tidak seorang pun mampu untuk menghalanginya. (Dan Allah Maha Luas) karunia-Nya, (lagi Maha Mengetahui) orang yang lebih patut menerima karunia-Nya itu
